Batch,Loss
216,0.01630562837373445
217,9.685435906101627E-4
218,0.02174877133987631
219,0.018803730528385555
220,0.021551174228729732
221,0.0014689722638943446
222,0.013539345261842872
223,0.010097420795828736
224,0.002889967136969429
225,9.131667371443681
226,0.012463191453055602
227,5.561399029911367E-4
228,9.315527398967529
229,0.013693846409942732
230,0.006510665286884944
231,0.01910696891319535
232,0.021874812962687482
233,8.825568457069965
234,0.01669833865058295
235,7.575608227784923
236,0.05579354864353046
237,0.001780332648743586
238,0.014392671935793997
239,9.71745171880673
240,0.09797048617438744
241,0.01050131938856235
242,0.01968063158635131
243,0.012090200138003486
244,0.0037136041821166504
245,6.494252575386363E-4
246,0.0030413578032763367
247,0.007980625139216829
248,0.013115981536072043
249,0.004178285805182784
250,0.019327895753201464
251,0.01026578547375496
252,7.426251868915353
253,0.02085407691835427
254,0.014926186717725958
255,0.01595647011504972
256,0.001937427428899597
257,8.03444549676785
258,7.683037793333926
259,0.014793741337826951
260,0.007445063287380815
261,0.0031962955181061075
262,4.8773392400124245E-4
263,0.002782583366278743
264,4.729718845622271E-5
265,8.208948357967508
266,0.03227124064574841
267,0.011817283933673923
268,0.003378008111045889
269,0.004331730569350409
270,0.0018709544362800557
271,6.381853711427136E-4
272,0.01708866875872113
273,0.003795112370727405
274,0.02440191339969182
275,0.017521169320017915
276,0.02960229176480502
277,8.036232988428284E-4
278,0.041567122251220605
279,8.693860517523175
280,0.003350369185817582
281,0.017851514866267924
282,0.004958469588297289
283,0.00872903431544788
284,1.9117376412415986E-4
285,0.0014661187393061811
286,0.02058478652060935
287,0.023449694981689504
288,0.01756339255768338
289,0.006904346301964629
290,0.017661050854415185
291,0.017577194470252036
292,11.596189293891914
293,0.0024819464552236726
294,8.663312394087814
295,0.014013213074263953
296,6.170889599677124E-4
297,0.005809514940200067
298,8.339626436313573
299,0.009000769301822389
300,0.030901750065164456
301,0.005188869785390872
302,0.021351030913739705
303,0.007522505624486974
304,7.980116634884415E-4
305,0.021168316329520476
306,2.0158631287662952E-4
307,0.018274359009440067
308,0.00407875273194487
309,0.005699007163741221
310,0.0021448251580124676
311,0.013090956347920702
312,0.020777251933498993
313,8.657032108512075
314,0.018350744077795772
315,8.20563641427951
316,0.016350003464254713
317,0.03860515438238395
318,0.009540836004192145
319,0.01804673116723544
320,0.018349099246057543
321,0.006642528099880779
322,0.023609325225701885
323,0.028795042693062455
324,0.02089892768072764
325,0.0108617668234814
326,5.42596837336837E-4
327,0.02071095323456716
328,0.005871880305529226
329,7.657391208154328
330,0.0050689430325286024
331,0.017215243223803012
332,8.418876251802859E-5
333,0.0014442564562574952
334,0.021156910450362318
335,0.018253884696042808
336,0.007314063045135656
337,3.110226604605863E-5
338,0.021582902855977967
339,0.015003321753732923
340,0.003747389869873705
341,0.0041877733802553
342,0.02074360607061191
343,0.020644719191626328
344,0.02054631072847422
345,0.01778301764937959
346,0.029827488621710474
347,0.0010787995896831633
348,0.02020480708952028
349,0.006386224542815799
350,0.03985611265257273
351,0.012335154246225801
352,0.014765283040552208
353,4.911562578108303E-4
354,0.01937314859791473
355,0.05535190772703464
356,0.02232667962801559
357,0.004273559526134627
358,0.004120974350332647
359,0.018501040587457628
360,9.845747267851224E-5
361,0.007749938180041443
362,0.0030503880511448234
363,0.009017370506412924
364,0.005840483747307691
365,3.33803058719515E-4
366,0.01934709440889352
367,0.011829224855853124
368,0.008734984606484614
369,0.014886496603291383
370,6.08597976157568E-4
371,8.16578908164217
372,7.911058557042562
373,8.263060730069187
374,1.1042069919543913E-4
375,0.001392034467172867
376,2.697189071879598E-4
377,0.006781450573681842
378,0.0055596916040561205
379,0.02043092584240368
380,0.017581465519295004
381,0.018734466223525374
382,0.005321168105936163
383,0.017364498329105613
384,0.01242322209585215
385,0.025983234963723026
386,0.003275000167645235
387,0.00203604536719595
388,0.0032085391028149448
389,9.317164699035928E-4
390,0.016205475043607632
391,0.01702222682340621
392,0.01774944224982063
393,0.01685824076062451
394,7.862537014616786E-4
395,0.008739089260308017
396,0.016448713323775038
397,0.016743677068166072
398,11.4709162217611
399,7.5605959706216765
400,0.007481010554418972
401,9.898438708576284
402,8.09076701134604
403,0.023745994903401478
404,0.02449245092198198
405,0.031647799929542995
406,0.01801028417856968
407,9.998425382939088
408,0.019812813774981113
409,0.021083320488102655
410,0.02098228329729697
411,0.10757898808939714
412,8.232860348052368
413,0.01828408981568873
414,8.119168147802666
415,0.14051264434195754
416,0.02754070278795915
417,0.021056829577526776
418,9.167701498933182
419,0.014668335742523138
420,0.030519952814878883
421,0.020794988483331563
422,0.007013863566551283
423,0.027535060741035476
424,2.2109747341026904E-4
425,0.007088980961563417
426,0.0033114361663423024
427,8.052884196660376E-4
428,0.0071962273912694105
429,0.0050295032726513636
430,0.0025222827959452245
431,0.02363162324324054
432,2.942857230185821E-4
433,0.006340805807125328
434,8.63050148151064
435,0.012174619849401094
436,0.008980633601968475
437,0.015737760608790823
438,0.018902873416080296
439,0.04016097155939471
440,0.010439198711068704
441,1.6946662013098978E-4
442,4.6488495502912104E-4
443,0.02353154641283196
444,0.0014222041485769394
445,0.00571667350026645
446,3.81746868560202E-5
447,0.01638919992693028
448,0.017538411783665147
449,0.015525596311471828
450,0.0066936709800801165
451,0.007390977292186733
452,0.012682559397480187
453,8.859304041695635
454,0.02875217636585987
455,0.006603232287050397
456,4.2962602147917023E-4
457,8.14174805288727E-4
458,9.132014604494401E-5
459,7.886332826313297
460,2.9076527593779476E-4
461,0.014537218739274342
462,8.295794845210262
463,0.010788422188745867
464,0.009353512600585043
465,0.021052756428023428
466,7.884732546968707
467,0.021432696243417034
468,7.248162382535075E-4
469,0.0012640050655406889
470,0.004596831775869826
471,0.007655386166460431
472,0.018401158087752497
473,0.0035235692996160905
474,8.122979249196755
475,0.021559586731147128
476,0.014912067241605662
477,0.0044292223924032184
478,6.43128236832224E-4
479,0.004914382091416525
480,8.494618877582722
481,8.117430273607882
482,7.0638010437276
483,7.6067015321513445
484,8.611469871035977
485,0.023703783639251613
486,0.01971878535362994
487,0.015306545346709563
488,7.555503855049743
489,0.004226147400289983
490,0.006274175270418573
491,8.405679667536795
492,0.0031398971110675185
493,8.880784865108419
494,0.035109241052513444
495,0.04122946913801756
496,0.047648922770412
497,0.02427332348906927
498,5.112729203258091E-4
499,0.0247768502372587
500,0.024055035197032046
501,0.006853767401754035
502,0.020883430707582504
503,0.0204282271700194
504,0.005521288147344713
505,0.01923940457471379
506,8.133161329351337E-4
507,0.030053598301598244
508,0.010660768075632591
509,0.0038590149213571625
510,0.004741231549369797
511,8.796601275317668
512,0.023708289187451603
513,0.023593179987995042
514,0.001222608284055577
515,0.0013021203016171836
516,0.03183868341290772
517,0.020598455009094095
518,7.807667470552849E-4
519,0.023484007170250246
520,0.001964450950116916
521,0.0015483530158895136
522,0.02035389515162364
523,0.04244143140109376
524,0.0031936494803964455
525,0.016472130022443056
526,0.011163477193772782
527,0.018154603671997827
528,0.022873609987429315
529,0.0015487476293242304
530,9.167711702535488E-5
531,7.584972593583606
532,0.020330524107615964
533,0.023176550524952974
534,0.02100696802598501
535,4.574287544453374E-4
536,0.004077929074610952
537,11.510075990461608
538,0.014666747153947694
539,0.03338871387391818
540,0.0088364382800391
541,8.295398621554217
542,0.015379231353616124
543,0.005925038572990628
544,0.02059701122899014
545,0.020496829432183755
546,8.12325612243093
547,0.024251877555066872
548,0.004187971509372528
549,0.01264037988680797
550,0.023597877086838775
551,0.023483025219677583
552,0.001046076383278964
553,0.013386813257785554
554,0.06002989883460187
555,6.064095742633072E-4
556,0.0015835455828402704
557,0.020130971614424554
558,0.01283648018323223
559,0.007909163811660392
560,0.02474319814824126
561,0.01978558556354598
562,1.3288160736314074E-4
563,0.019681230042007346
564,0.02604285587496145
565,8.104376714495093
566,9.200130193731782
567,0.023609385847975853
568,0.019089998133715144
569,0.02654995526652514
570,0.06740850504630697
571,0.020126892436580782
572,0.008904930932667822
573,0.01014064559486198
574,0.002682140822501335
575,0.003916322334177781
576,0.01524546454437436
577,0.013783113573271033
578,0.059415793302220236
579,0.014994799655339657
580,0.022451884540690165
581,3.6754319507105774E-4
582,7.164277141328155
583,0.01991321240036081
584,0.027925073069239293
585,0.0014678638146689495
586,0.013321114946034975
587,0.025873946605715115
588,3.779995602500432E-4
589,0.011263768502550278
590,0.005933517798948742
591,5.007474920904699E-5
592,0.004015676790105928
593,0.04124638972946423
594,0.010334619720944705
595,0.02200286073439529
596,0.024444359646122828
597,10.170524681119236
598,0.09427160101157933
599,0.00372739905598325
600,0.02547528316408505
601,8.325323624353635
602,0.004677344254783707
603,0.022401819418794867
604,0.010036377666161077
605,7.79709118461707
606,8.510768321592613
607,0.0018191846835069962
608,0.00983263805714766
609,0.022977143765572167
610,0.023046200664973506
611,7.732374129837361
612,0.023433243214866378
613,8.608404375340181E-4
614,0.030584802520201456
615,0.019824608171865616
616,0.0029536402509333596
617,0.022762822553763152
618,0.02365166475093964
619,0.010325549096471208
620,0.008643615306003357
621,7.115705996769324
622,5.724869871336969E-5
623,0.024003507757514062
624,0.017037767896181416
625,9.839194149963168E-4
626,0.0018887281909224602
627,0.008723750536007545
628,0.0038027122729621964
629,0.014108736774878141
630,7.533512627752357
631,0.0012885902918229096
632,7.240448241308288E-4
633,7.742369335996158
634,0.027111902041298108
635,0.003002210107919587
636,0.019502566871445498
637,0.001987313045820536
638,0.023686461484119067
639,0.012026755035143919
640,0.005574084977904642
641,0.01233282504398966
642,0.0022780878540475456
643,0.013336955920925207
644,2.4494967459376556E-4
645,0.0037002727293653894
646,0.020306006693820672
647,0.010116075314696662
648,0.010061425569661381
649,0.02295851756470026
650,3.573692895073053E-4
651,0.006641595571457142
652,0.019888414999378993
653,0.022704612334822922
654,0.014474750606264193
655,0.00115134099101426
656,0.013657423254683729
657,0.032271992044001184
658,0.006731830997771673
659,0.022201776312242304
660,1.8451295092306684E-4
661,0.0012383823720743654
662,1.5478469574736726E-4
663,0.0318812336915017
664,7.574314603903413
665,0.012136222580330395
666,0.001646841150428054
667,8.916330617104457
668,9.221777731876545
669,0.0152276922725595
670,0.01515293115153597
671,0.025302098501855882
672,0.007267049038152209
673,1.7366163665556762E-4
674,0.023152443175640733
675,0.028890267714514358
676,0.00847339171496788
677,0.005815466919746647
678,8.957131345452048
679,0.017948735690253556
680,8.00075468749133
681,0.012772100633977941
682,0.023596391367849044
683,0.004130872856838673
684,0.023429046621266117
685,0.01673943354470141
686,0.023743840781066724
687,0.033118279266603545
688,0.007918458774460312
689,9.248118932990542
690,0.002781190802191082
691,0.010388697768309543
692,0.00668867551645408
693,0.02320584239937378
694,0.0033857490402044946
695,0.0012371849648802695
696,0.0034627588373559175
697,9.701273308447732
698,0.05542599417665992
699,0.08952087387818293
700,9.537378223613501
701,8.214484910556928
702,0.024159553659547486
703,0.02103944910768842
704,0.021409259511666313
705,0.020818929832081935
706,0.02513889161503286
707,0.003974825567787044
708,0.013842575211208184
709,0.0020230731814597377
710,0.010599918444346849
711,0.023305356019564735
712,0.011990214148694145
713,0.023108207725394486
714,0.022127067040194726
715,0.0020158558503599773
716,0.02257427135787281
717,2.526091328910285E-7
718,0.0016329182177923871
719,4.320890922255888E-5
720,0.0011299035168569368
721,0.010362380871788408
722,0.016594362167090784
723,0.004939896488882082
724,0.0324929680629891
725,13.735424963415424
726,0.018089478744537448
727,0.03281316573067946
728,2.7220671365177216E-4
729,0.002472670517837497
730,0.022659813383883436
731,0.01964493187749958
732,0.011433472670317857
733,0.016455323268576058
734,3.412531285396416E-5
735,0.0072982755012718495
736,0.017923005870628946
737,0.01407988401445133
738,0.022012482938688304
739,4.059583604748998E-4
740,0.02191962951975083
741,8.882992765635772E-4
742,0.0037274092735354795
743,7.748585343134314
744,0.008630366138762363
745,2.928579698229311E-4
746,0.022306179621880924
747,0.007039438867760592
748,0.022134549114662897
749,0.0022820751863528352
750,0.020613856137718885
751,0.021955712364178714
752,0.01741918804074372
753,0.0189016637779714
754,0.003521549057486541
755,0.0031181765695465053
756,0.0122904167529428
757,0.008989295732183157
758,0.00583659114003152
759,0.004090612422523698
760,0.006016089430429281
761,0.030575937531115534
762,0.002178806461408482
763,0.019484416372261944
764,0.018062993140906723
765,0.001960747373531664
766,7.8924612690496705
767,7.328194022385999E-4
768,1.4938311292337755E-6
769,2.5790126289826197E-5
770,0.012775015306717083
771,0.002173322519890938
772,0.005157927712938171
773,0.0075041952902986896
774,0.003238737285457078
775,0.004842733254235377
776,3.545602293615941E-4
777,0.01971380421660574
778,0.012771579771354569
779,5.538441794821267E-4
780,0.0074904065967464515
781,1.9515480315673406E-5
782,0.0247102623727893
783,0.01818811616118063
784,0.018098469891908643
785,4.105279384212607E-4
786,1.2366631796981503E-4
787,0.013740223853581486
788,0.007054263621247225
789,5.43173564870628E-4
790,0.012959541227791603
791,0.012550718366122239
792,0.0010289776132780509
793,0.017741920086559185
794,0.0035203415798983856
795,6.74901098508046E-4
796,1.2123315927993874E-4
797,0.017624805799645295
798,0.038663309344690436
799,0.020431507036302126
